"contrast","estimate","SE","df","t.ratio","p.value","Protein","p_adj_FDR"
"draw 4 - draw 5",21.8425641025642,38.6083697414157,82,0.565746863927626,0.979625792366048,"PARP.BRCT.domain",1
"draw 1 - draw 2",-42.4521929824561,12.9056402149382,82,-3.28942944909606,0.0125389201366455,"BMP.RIB",0.416676637457073
"draw 1 - draw 3",-60.6104166666667,13.5641358466704,82,-4.46843185233542,0.000237789259425081,"BMP.RIB",0.0359537360250722
"draw 1 - draw 4",-45.575,13.8327586734392,82,-3.29471518125379,0.012343532388824,"BMP.RIB",0.411996047944855
"draw 1 - draw 5",-28.4185897435898,14.472758396249,82,-1.96359180230323,0.292990820894606,"BMP.RIB",1
"draw 2 - draw 3",-18.1582236842105,14.2601790174884,82,-1.27335173436053,0.708156885782322,"BMP.RIB",1
"draw 2 - draw 4",-3.12280701754387,14.5159270066191,82,-0.21512969968228,0.999514001029482,"BMP.RIB",1
"draw 2 - draw 5",14.0336032388664,15.1270506028136,82,0.927715759492214,0.88535873678493,"BMP.RIB",1
"draw 3 - draw 4",15.0354166666667,15.1043824359353,82,0.995434055674821,0.856684372855769,"BMP.RIB",1
"draw 3 - draw 5",32.1918269230769,15.6926062796969,82,2.05140091768738,0.251337959259143,"BMP.RIB",1
"draw 4 - draw 5",17.1564102564102,15.9253672830569,82,1.07730075868725,0.817650362746674,"BMP.RIB",1
"draw 1 - draw 2",40.1203947368422,88.2388091085619,82,0.454679694140945,0.991026999525541,"TEX29",1
"draw 1 - draw 3",143.3875,92.7410941079518,82,1.54610533096682,0.535941196316172,"TEX29",1
"draw 1 - draw 4",128.435833333333,94.5777297136782,82,1.3579923489616,0.655961386509733,"TEX29",1
"draw 1 - draw 5",103.108653846154,98.9535539602881,82,1.04199040579718,0.835045851323264,"TEX29",1
"draw 2 - draw 3",103.267105263158,97.500100205924,82,1.05914870902752,0.826695570265077,"TEX29",1
"draw 2 - draw 4",88.3154385964913,99.2487076067937,82,0.889839683821193,0.899885012354174,"TEX29",1
"draw 2 - draw 5",62.9882591093116,103.427099181969,82,0.609011174126525,0.973293152471536,"TEX29",1
"draw 3 - draw 4",-14.9516666666666,103.272111748824,82,-0.144779325351957,0.99989906874635,"TEX29",1
"draw 3 - draw 5",-40.2788461538463,107.293932487535,82,-0.375406560464413,0.995695804048372,"TEX29",1
"draw 4 - draw 5",-25.3271794871797,108.88537261769,82,-0.232604057627708,0.999338320770909,"TEX29",1
"draw 1 - draw 2",-54.9914473684214,387.272715640814,82,-0.141996699347714,0.999906570983757,"PCDH9",1
"draw 1 - draw 3",-161.70625,407.032866031754,82,-0.397280572393349,0.994645370217588,"PCDH9",1
"draw 1 - draw 4",-951.452500000001,415.093705313903,82,-2.29213907081653,0.157917988279758,"PCDH9",1
"draw 1 - draw 5",-1124.62019230769,434.298830091444,82,-2.58950776374622,0.0817339736205519,"PCDH9",1
"draw 2 - draw 3",-106.714802631579,427.919743743866,82,-0.249380413481117,0.999129200881413,"PCDH9",1
"draw 2 - draw 4",-896.46105263158,435.594234634731,82,-2.05801863604396,0.248361299716023,"PCDH9",1
"draw 2 - draw 5",-1069.62874493927,453.932844013945,82,-2.35635900562069,0.138036579174936,"PCDH9",1
"draw 3 - draw 4",-789.746250000001,453.252617198433,82,-1.74239755057884,0.414209040267416,"PCDH9",1
"draw 3 - draw 5",-962.913942307692,470.904050338072,82,-2.04481983456374,0.254320973640414,"PCDH9",1
"draw 4 - draw 5",-173.167692307691,477.888747289578,82,-0.362359844817102,0.996246245786865,"PCDH9",1
"draw 1 - draw 2",47.7339912280701,34.3482236242265,82,1.38970771095139,0.635951960611451,"PXDC2.ECD",1
"draw 1 - draw 3",14.2770833333333,36.1008027165936,82,0.39547827912344,0.994738251323207,"PXDC2.ECD",1
"draw 1 - draw 4",-38.9558333333334,36.8157395016549,82,-1.05812986132147,0.82719688135748,"PXDC2.ECD",1
"draw 1 - draw 5",-98.2522435897436,38.5190919299266,82,-2.55074142891226,0.0895114211268383,"PXDC2.ECD",1
"draw 2 - draw 3",-33.4569078947369,37.9533141833009,82,-0.881527967047936,0.90292442553142,"PXDC2.ECD",1
"draw 2 - draw 4",-86.6898245614036,38.6339847254674,82,-2.24387479514268,0.174220324465706,"PXDC2.ECD",1
"draw 2 - draw 5",-145.986234817814,40.2604836510948,82,-3.62604274908764,0.0044266736200862,"PXDC2.ECD",0.226119274107106
"draw 3 - draw 4",-53.2329166666667,40.2001525670015,82,-1.32419688154028,0.677044184195018,"PXDC2.ECD",1
"draw 3 - draw 5",-112.529326923077,41.7657040460545,82,-2.69429977282299,0.0634667671832574,"PXDC2.ECD",1
"draw 4 - draw 5",-59.2964102564102,42.3851949710499,82,-1.398988734083,0.630063521052097,"PXDC2.ECD",1
"draw 1 - draw 2",-1073.22697368421,443.062070001217,82,-2.42229485742542,0.119688406871379,"CLGN",1
"draw 1 - draw 3",-189.23125,465.668808824164,82,-0.406364451331448,0.994159181339594,"CLGN",1
"draw 1 - draw 4",-10.6108333333335,474.890868613184,82,-0.0223437299696247,0.999999942168127,"CLGN",1
"draw 1 - draw 5",-730.375961538463,496.862626485383,82,-1.46997564840983,0.584711495477594,"CLGN",1
"draw 2 - draw 3",883.995723684211,489.564587951484,82,1.80567742324495,0.377389821247791,"CLGN",1
"draw 2 - draw 4",1062.61614035088,498.344643150275,82,2.13229168800445,0.21654179324555,"CLGN",1
"draw 2 - draw 5",342.851012145748,519.325057995803,82,0.660185767790391,0.9642335332993,"CLGN",1
"draw 3 - draw 4",178.620416666667,518.546839730537,82,0.344463417729991,0.99691584209048,"CLGN",1
"draw 3 - draw 5",-541.144711538463,538.741085773394,82,-1.00446156016042,0.852607765340111,"CLGN",1
"draw 4 - draw 5",-719.765128205129,546.731977371696,82,-1.31648624553708,0.681813151851761,"CLGN",1
"draw 1 - draw 2",-1158.76644736842,339.615080457979,82,-3.41199939003238,0.00866446946091226,"PLOD3",0.331254757976168
"draw 1 - draw 3",126.25625,356.943554150675,82,0.353714890020691,0.996581625621637,"PLOD3",1
"draw 1 - draw 4",106.1325,364.012429573091,82,0.291562846149157,0.998390914082916,"PLOD3",1
"draw 1 - draw 5",396.14326923077,380.854178896272,82,1.04014421051859,0.83593252706956,"PLOD3",1
"draw 2 - draw 3",1285.02269736842,375.260100522854,82,3.42435205762079,0.00834249573328616,"PLOD3",0.324474862787554
"draw 2 - draw 4",1264.89894736842,381.990171442161,82,3.31133898705545,0.011747023659893,"PLOD3",0.400033778688248
"draw 2 - draw 5",1554.90971659919,398.072038427042,82,3.90610132463291,0.00175466507686706,"PLOD3",0.122826555380694
"draw 3 - draw 4",-20.1237500000003,397.475520068403,82,-0.050628904131095,0.999998476999602,"PLOD3",1
"draw 3 - draw 5",269.88701923077,412.954774464101,82,0.65355103250957,0.965508581032628,"PLOD3",1
"draw 4 - draw 5",290.01076923077,419.079937227595,82,0.692017783407441,0.957684155252147,"PLOD3",1
"draw 1 - draw 2",-5.52149122807018,7.20271259457164,82,-0.76658497136641,0.939431146760783,"ISK13",1
"draw 1 - draw 3",-11.0458333333333,7.57022282274752,82,-1.45911601176944,0.591672741088379,"ISK13",1
"draw 1 - draw 4",-16.4183333333334,7.72014277908702,82,-2.12668778326338,0.218840537163466,"ISK13",1
"draw 1 - draw 5",-7.77371794871795,8.07733033330607,82,-0.962411790522395,0.87109278283372,"ISK13",1
"draw 2 - draw 3",-5.52434210526316,7.95868855008225,82,-0.694127188229532,0.957224487931031,"ISK13",1
"draw 2 - draw 4",-10.8968421052632,8.10142298492384,82,-1.34505285374451,0.664066051485892,"ISK13",1
"draw 2 - draw 5",-2.25222672064777,8.44249460553628,82,-0.266772657357796,0.99886463061958,"ISK13",1
"draw 3 - draw 4",-5.37250000000001,8.42984337023523,82,-0.637319077477723,0.968500081342214,"ISK13",1
"draw 3 - draw 5",3.27211538461539,8.75813450630646,82,0.373608715675609,0.99577491714188,"ISK13",1
"draw 4 - draw 5",8.6446153846154,8.88803977117552,82,0.972612140266344,0.866727473860204,"ISK13",1
"draw 1 - draw 2",-53.6037280701754,132.742466437396,82,-0.403817478376116,0.994298573899373,"HTAI2",1
"draw 1 - draw 3",-118.277083333333,139.515499997808,82,-0.847770199979153,0.914715621528118,"HTAI2",1
"draw 1 - draw 4",-238.765833333333,142.278451387496,82,-1.67815878655478,0.45300481981644,"HTAI2",1
"draw 1 - draw 5",14.8926282051277,148.861243121198,82,0.10004369097605,0.999976864278694,"HTAI2",1
"draw 2 - draw 3",-64.673355263158,146.674733147229,82,-0.440930444361131,0.992016998454783,"HTAI2",1
"draw 2 - draw 4",-185.162105263158,149.305258893973,82,-1.24015795983883,0.727983793443278,"HTAI2",1
"draw 2 - draw 5",68.4963562753031,155.591041862187,82,0.440233290140013,0.992065022553933,"HTAI2",1
"draw 3 - draw 4",-120.48875,155.357885790042,82,-0.775556061330768,0.936951471024947,"HTAI2",1
"draw 3 - draw 5",133.169711538461,161.408130685898,82,0.825049586861338,0.922150223491969,"HTAI2",1
"draw 4 - draw 5",253.658461538461,163.802221111625,82,1.54856545788597,0.53437065190951,"HTAI2",1
"draw 1 - draw 2",-51.0539473684211,183.250682207052,82,-0.278601676968034,0.998653691046865,"MO2R1.CD",1
"draw 1 - draw 3",-27.35,192.600840102018,82,-0.142003534281123,0.999906553082458,"MO2R1.CD",1
"draw 1 - draw 4",126.671666666667,196.415088402911,82,0.64491820713296,0.967122035859926,"MO2R1.CD",1
"draw 1 - draw 5",-11.0211538461539,205.502617875604,82,-0.0536302357609151,0.999998082752251,"MO2R1.CD",1
"draw 2 - draw 3",23.7039473684211,202.484145678003,82,0.117065695632862,0.999956702968142,"MO2R1.CD",1
"draw 2 - draw 4",177.725614035088,206.115580670824,82,0.862261908860369,0.909762812176683,"MO2R1.CD",1
"draw 2 - draw 5",40.0327935222672,214.793090197693,82,0.18637840484264,0.999724665255883,"MO2R1.CD",1
"draw 3 - draw 4",154.021666666667,214.471218754228,82,0.718146087672338,0.951760912662116,"MO2R1.CD",1
"draw 3 - draw 5",16.3288461538461,222.823568491592,82,0.0732815036774812,0.99999332445105,"MO2R1.CD",1
"draw 4 - draw 5",-137.692820512821,226.12860504511,82,-0.608913766064018,0.973308736274489,"MO2R1.CD",1
"draw 1 - draw 2",-10.5708333333334,60.8489436917456,82,-0.173722544583257,0.999791709597174,"GNPTG",1
"draw 1 - draw 3",-93.4020833333334,63.953691921915,82,-1.46046429105881,0.590808704916294,"GNPTG",1
"draw 1 - draw 4",-102.924166666667,65.2202246152292,82,-1.57810199633433,0.515567443674151,"GNPTG",1
"draw 1 - draw 5",-45.332371794872,68.237766282857,82,-0.66432965591168,0.963421591727756,"GNPTG",1
"draw 2 - draw 3",-82.83125,67.2354734533034,82,-1.23195756266264,0.732814411177595,"GNPTG",1
"draw 2 - draw 4",-92.3533333333334,68.4413024343313,82,-1.34938012645136,0.661359889332116,"GNPTG",1
"draw 2 - draw 5",-34.7615384615387,71.3226957378958,82,-0.487383968060938,0.988327018479387,"GNPTG",1
"draw 3 - draw 4",-9.52208333333337,71.2158173508497,82,-0.133707421855768,0.999926468101182,"GNPTG",1
"draw 3 - draw 5",48.0697115384614,73.9892403621125,82,0.649685161020742,0.966237446428167,"GNPTG",1
"draw 4 - draw 5",57.5917948717948,75.086687753424,82,0.767004066831655,0.939316683526903,"GNPTG",1
"draw 1 - draw 2",-308.26052631579,528.018317495223,82,-0.583806500839014,0.977123737642482,"STX4",1
"draw 1 - draw 3",-205.7125,554.959852340021,82,-0.370679967447377,0.995901534516442,"STX4",1
"draw 1 - draw 4",60.2433333333336,565.950223268468,82,0.106446346085734,0.999970367622033,"STX4",1
"draw 1 - draw 5",549.95,592.135020861408,82,0.928757767442906,0.884943550965865,"STX4",1
"draw 2 - draw 3",102.548026315789,583.437598336221,82,0.175765200268587,0.999781815054638,"STX4",1
"draw 2 - draw 4",368.503859649123,593.901211196533,82,0.620480060828127,0.971415109038109,"STX4",1
"draw 2 - draw 5",858.21052631579,618.904577761079,82,1.38666049202676,0.637882349099937,"STX4",1
"draw 3 - draw 4",265.955833333334,617.977137732037,82,0.430365165788149,0.99272291008622,"STX4",1
"draw 3 - draw 5",755.6625,642.043589230818,82,1.17696448134511,0.764429385097088,"STX4",1
"draw 4 - draw 5",489.706666666666,651.566717981177,82,0.751583303984556,0.943439831074838,"STX4",1
"draw 1 - draw 2",-50.2910087719299,26.5302341730881,82,-1.89561119000391,0.32790439378662,"SP.B",1
"draw 1 - draw 3",-15.1541666666667,27.8839092346003,82,-0.543473533038989,0.98244451115821,"SP.B",1
"draw 1 - draw 4",-25.3141666666667,28.4361194604954,82,-0.890211714781765,0.899747714633816,"SP.B",1
"draw 1 - draw 5",-64.2387820512821,29.751772324985,82,-2.15915816206134,0.205752388106195,"SP.B",1
"draw 2 - draw 3",35.1368421052632,29.3147710910315,82,1.1986053718841,0.752157955383117,"SP.B",1
"draw 2 - draw 4",24.9768421052632,29.8405144038724,82,0.837011110707326,0.918286520429254,"SP.B",1
"draw 2 - draw 5",-13.9477732793522,31.0968063696885,82,-0.448527514804471,0.991480161521789,"SP.B",1
"draw 3 - draw 4",-10.16,31.0502072265589,82,-0.327211986891656,0.997474664860259,"SP.B",1
"draw 3 - draw 5",-49.0846153846154,32.2594239768541,82,-1.5215589534343,0.551639248541726,"SP.B",1
"draw 4 - draw 5",-38.9246153846154,32.7379127478611,82,-1.18897669758004,0.757646331363969,"SP.B",1
"draw 1 - draw 2",-558.870833333334,189.475126000594,82,-2.94957362018898,0.0328492846058196,"NDUB4",0.746888997353372
"draw 1 - draw 3",-862.920833333334,199.142879069433,82,-4.33317443920488,0.000390646283679685,"NDUB4",0.0484145230265315
"draw 1 - draw 4",-583.890833333334,203.086685273617,82,-2.87508180335241,0.0400500488940971,"NDUB4",0.837663934288238
"draw 1 - draw 5",-748.978525641027,212.482889266611,82,-3.52488865445186,0.00610469183270812,"NDUB4",0.269891638919727
"draw 2 - draw 3",-304.05,209.361889153096,82,-1.45227004413235,0.596058621264929,"NDUB4",1
"draw 2 - draw 4",-25.02,213.116672461626,82,-0.11740048167515,0.999956207234125,"NDUB4",1
"draw 2 - draw 5",-190.107692307693,222.088929433183,82,-0.855998058043176,0.911923740233972,"NDUB4",1
"draw 3 - draw 4",279.03,221.756125038831,82,1.25827415117007,0.717215260691386,"NDUB4",1
"draw 3 - draw 5",113.942307692307,230.392177575323,82,0.494558057011529,0.987666087044594,"NDUB4",1
"draw 4 - draw 5",-165.087692307693,233.809475725989,82,-0.706077851614389,0.954559061777462,"NDUB4",1
"draw 1 - draw 2",479.18399122807,349.542997926169,82,1.3708871128046,0.647848972135877,"ACE",1
"draw 1 - draw 3",446.195833333333,367.378032330005,82,1.21454140984818,0.742977991557233,"ACE",1
"draw 1 - draw 4",267.6275,374.653551143203,82,0.714333279861812,0.95265658969769,"ACE",1
"draw 1 - draw 5",-375.871474358974,391.987632835945,82,-0.958886053724773,0.872583701430517,"ACE",1
"draw 2 - draw 3",-32.988157894737,386.230023595974,82,-0.0854106513719531,0.999987693098194,"ACE",1
"draw 2 - draw 4",-211.55649122807,393.156833684083,82,-0.538096945297063,0.983082148279481,"ACE",1
"draw 2 - draw 5",-855.055465587044,409.708819510403,82,-2.086983303432,0.235604830109153,"ACE",1
"draw 3 - draw 4",-178.568333333333,409.094863218723,82,-0.436496151353192,0.992318955188772,"ACE",1
"draw 3 - draw 5",-822.067307692308,425.026620371078,82,-1.93415487005163,0.307832022532202,"ACE",1
"draw 4 - draw 5",-643.498974358974,431.330839112632,82,-1.4918918751157,0.570655593095543,"ACE",1
"draw 1 - draw 2",7075.57390350878,2093.86189627336,82,3.37919798631506,0.00957582922961764,"Serpin.B1",0.350572731118205
"draw 1 - draw 3",4569.02916666667,2200.69882099644,82,2.07617195187022,0.240314443631715,"Serpin.B1",1
"draw 1 - draw 4",8254.02583333334,2244.2812463603,82,3.67780368290269,0.00374520878005757,"Serpin.B1",0.202365456906873
"draw 1 - draw 5",7207.93301282053,2348.1173219752,82,3.06966476732828,0.023627129484704,"Serpin.B1",0.609850373496577
"draw 2 - draw 3",-2506.5447368421,2313.62760633869,82,-1.08338296533758,0.81457210706538,"Serpin.B1",1
"draw 2 - draw 4",1178.45192982457,2355.12116733767,82,0.500378471463845,0.987110901330499,"Serpin.B1",1
"draw 2 - draw 5",132.359109311753,2454.27226644425,82,0.0539300839281026,0.999998039544707,"Serpin.B1",1
"draw 3 - draw 4",3684.99666666667,2450.59449377321,82,1.50371539478685,0.563073461493593,"Serpin.B1",1
"draw 3 - draw 5",2638.90384615385,2546.03024685627,82,1.03647780673944,0.837686525546804,"Serpin.B1",1
"draw 4 - draw 5",-1046.09282051281,2583.79430875146,82,-0.404866911026794,0.994241432774543,"Serpin.B1",1
"draw 1 - draw 2",-64.8131578947369,37.7723888002971,82,-1.7158871851448,0.430061899552584,"CSF.1",1
"draw 1 - draw 3",-3.3,39.6996820310734,82,-0.0831240914578875,0.999988956922874,"CSF.1",1
"draw 1 - draw 4",-18.6033333333333,40.4858906719745,82,-0.459501644265693,0.990660055908,"CSF.1",1
"draw 1 - draw 5",-5.39615384615385,42.3590498457498,82,-0.127390814142524,0.999939360418282,"CSF.1",1
"draw 2 - draw 3",61.5131578947368,41.7368698677138,82,1.47383256314392,0.582238290276999,"CSF.1",1
"draw 2 - draw 4",46.2098245614035,42.4853962731808,82,1.08766372953837,0.812391527942767,"CSF.1",1
"draw 2 - draw 5",59.417004048583,44.274040439301,82,1.34202804756532,0.665955060910978,"CSF.1",1
"draw 3 - draw 4",-15.3033333333333,44.2076949656588,82,-0.346168994905099,0.996856096898144,"CSF.1",1
"draw 3 - draw 5",-2.09615384615384,45.9293158506458,82,-0.0456386908302787,0.999998994132653,"CSF.1",1
"draw 4 - draw 5",13.2071794871795,46.6105636593586,82,0.283351636416603,0.998561369094115,"CSF.1",1
"draw 1 - draw 2",-212.769298245614,185.583805714131,82,-1.1464863403726,0.78130468854015,"GRIA4",1
"draw 1 - draw 3",-278.997916666667,195.05300858572,82,-1.4303697168765,0.61006910110708,"GRIA4",1
"draw 1 - draw 4",-387.456666666667,198.915819392713,82,-1.94784239810371,0.300877687149028,"GRIA4",1
"draw 1 - draw 5",-561.678205128206,208.119050091611,82,-2.69883129334371,0.062761584166372,"GRIA4",1
"draw 2 - draw 3",-66.2286184210525,205.062147104258,82,-0.322968521281406,0.997599930234994,"GRIA4",1
"draw 2 - draw 4",-174.687368421053,208.739817048262,82,-0.836866539844976,0.918333886413579,"GRIA4",1
"draw 2 - draw 5",-348.908906882592,217.527807481484,82,-1.60397381338149,0.499197848075112,"GRIA4",1
"draw 3 - draw 4",-108.45875,217.20183801327,82,-0.499345452101441,0.987210690705344,"GRIA4",1
"draw 3 - draw 5",-282.680288461539,225.66052876545,82,-1.25267936757941,0.720554718121404,"GRIA4",1
"draw 4 - draw 5",-174.221538461539,229.007644608288,82,-0.760767348005086,0.941006140451895,"GRIA4",1
"draw 1 - draw 2",-29.2175438596491,24.2517056832288,82,-1.20476242954962,0.748625179680451,"CGAT2",1
"draw 1 - draw 3",-25.5708333333333,25.4891214168532,82,-1.00320575649289,0.853178345266735,"CGAT2",1
"draw 1 - draw 4",-42.14,25.993905497774,82,-1.62114923452378,0.488395333876234,"CGAT2",1
"draw 1 - draw 5",-38.6102564102564,27.1965645411408,82,-1.41967403095527,0.616896634785489,"CGAT2",1
"draw 2 - draw 3",3.64671052631581,26.7970948176582,82,0.1360860403387,0.999921119101213,"CGAT2",1
"draw 2 - draw 4",-12.9224561403509,27.2776850757298,82,-0.473737272956809,0.989514783951837,"CGAT2",1
"draw 2 - draw 5",-9.39271255060727,28.426081384952,82,-0.330425865718498,0.997376666800014,"CGAT2",1
"draw 3 - draw 4",-16.5691666666667,28.3834843729205,82,-0.583760839542118,0.977130315097418,"CGAT2",1
"draw 3 - draw 5",-13.0394230769231,29.4888484848264,82,-0.442181493917355,0.991930300117894,"CGAT2",1
"draw 4 - draw 5",3.5297435897436,29.9262426205692,82,0.117948104427834,0.99995538721225,"CGAT2",1
"draw 1 - draw 2",-532.223684210526,510.454135657891,82,-1.04264741341468,0.834729751489766,"Collagen.binding.protein",1
"draw 1 - draw 3",-970.20625,536.499478076571,82,-1.80840110689079,0.375840001550225,"Collagen.binding.protein",1
"draw 1 - draw 4",-266.67,547.124261548956,82,-0.487402988207896,0.988325299911319,"Collagen.binding.protein",1
"draw 1 - draw 5",250.657692307692,572.438039082445,82,0.437877421125733,0.992225785670331,"Collagen.binding.protein",1
"draw 2 - draw 3",-437.982565789474,564.029930593697,82,-0.776523624071605,0.936680327097597,"Collagen.binding.protein",1
"draw 2 - draw 4",265.553684210527,574.145478258419,82,0.462519856493588,0.990425033513001,"Collagen.binding.protein",1
"draw 2 - draw 5",782.881376518219,598.317124289162,82,1.30847228791643,0.68675173574589,"Collagen.binding.protein",1
"draw 3 - draw 4",703.53625,597.420534942328,82,1.17762314626148,0.764059328967667,"Collagen.binding.protein",1
"draw 3 - draw 5",1220.86394230769,620.686431770375,82,1.96695767752718,0.29132139607265,"Collagen.binding.protein",1
