"contrast","estimate","SE","df","t.ratio","p.value","Protein"
"draw 4 - draw 5",-800.895384615385,650.694139149115,82,-1.23083233185822,0.733475044655257,"ROBO2"
"draw 1 - draw 2",3845.79188596491,977.982288738544,82,3.93237375589432,0.00160467468952852,"SPI1"
"draw 1 - draw 3",3594.55833333334,1027.88272407691,82,3.49705102453339,0.00666090703491373,"SPI1"
"draw 1 - draw 4",4701.47083333334,1048.23881355062,82,4.48511424358387,0.000223524017549659,"SPI1"
"draw 1 - draw 5",4432.68621794873,1096.73763912466,82,4.04170155178279,0.0011014417475782,"SPI1"
"draw 2 - draw 3",-251.233552631579,1080.62849119271,82,-0.232488366426733,0.999339618890949,"SPI1"
"draw 2 - draw 4",855.678947368423,1100.00893257994,82,0.777883635327875,0.936297984900343,"SPI1"
"draw 2 - draw 5",586.894331983811,1146.31954122504,82,0.511981442239581,0.985952295147767,"SPI1"
"draw 3 - draw 4",1106.9125,1144.60176005682,82,0.967072163112047,0.869107895175817,"SPI1"
"draw 3 - draw 5",838.12788461539,1189.17703810824,82,0.704796559096614,0.954849837609178,"SPI1"
"draw 4 - draw 5",-268.784615384611,1206.81553840764,82,-0.222722203046263,0.999442577692725,"SPI1"
"draw 1 - draw 2",-61.3916666666667,18.7899224333093,82,-3.26726557198748,0.0133893320246797,"MCP.3"
"draw 1 - draw 3",-12.6229166666667,19.7486568809502,82,-0.639178489087168,0.968166518724407,"MCP.3"
"draw 1 - draw 4",8.24833333333337,20.1397573606427,82,0.409554752107011,0.993981147138929,"MCP.3"
"draw 1 - draw 5",-0.399358974358861,21.0715627533746,82,-0.0189525086028517,0.999999970060735,"MCP.3"
"draw 2 - draw 3",48.76875,20.7620585388367,82,2.34893615721077,0.140231258410803,"MCP.3"
"draw 2 - draw 4",69.6400000000001,21.1344139430016,82,3.29509965063689,0.0123294295129168,"MCP.3"
"draw 2 - draw 5",60.9923076923078,22.0241772386162,82,2.76933421991204,0.0526174341687606,"MCP.3"
"draw 3 - draw 4",20.87125,21.9911735991025,82,0.949073950325772,0.876684070359647,"MCP.3"
"draw 3 - draw 5",12.2235576923078,22.8475960790124,82,0.535004105028636,0.983441580130959,"MCP.3"
"draw 4 - draw 5",-8.64769230769224,23.186483660395,82,-0.37296264644317,0.995803088338834,"MCP.3"
"draw 1 - draw 2",-121.121271929825,59.0528010590484,82,-2.051067345793,0.251488610292845,"KCD15"
"draw 1 - draw 3",-138.854166666667,62.0659031517229,82,-2.23720528689048,0.176566968745097,"KCD15"
"draw 1 - draw 4",-160.0925,63.295050259879,82,-2.52930520384591,0.0940659201824346,"KCD15"
"draw 1 - draw 5",-252.063782051282,66.2235199583593,82,-3.8062576892587,0.00245460219933535,"KCD15"
"draw 2 - draw 3",-17.732894736842,65.2508128664108,82,-0.271765116139578,0.998778821934247,"KCD15"
"draw 2 - draw 4",-38.9712280701755,66.4210481179643,82,-0.586730097979819,0.976699907970006,"KCD15"
"draw 2 - draw 5",-130.942510121458,69.2173882876516,82,-1.8917574522935,0.329950223320479,"KCD15"
"draw 3 - draw 4",-21.2383333333334,69.1136647430044,82,-0.307295719483362,0.998023530890962,"KCD15"
"draw 3 - draw 5",-113.209615384615,71.8052216937113,82,-1.57662092970782,0.516507662477123,"KCD15"
"draw 4 - draw 5",-91.971282051282,72.8702745695705,82,-1.26212344600782,0.714910700528485,"KCD15"
"draw 1 - draw 2",45.8947368421053,13.2984935227348,82,3.45112299852948,0.00768224533088713,"ABI3"
"draw 1 - draw 3",51.73125,13.9770340482333,82,3.70116076282569,0.00347104105536233,"ABI3"
"draw 1 - draw 4",37.4466666666667,14.2538338708185,82,2.62712944503515,0.0747286257994572,"ABI3"
"draw 1 - draw 5",32.6307692307692,14.9133154638733,82,2.18802916828358,0.194583603799886,"ABI3"
"draw 2 - draw 3",5.83651315789474,14.6942650762573,82,0.397196670102629,0.994649720115436,"ABI3"
"draw 2 - draw 4",-8.44807017543859,14.9577981455404,82,-0.564793701134236,0.979752378908352,"ABI3"
"draw 2 - draw 5",-13.2639676113361,15.5875246101118,82,-0.85093483045612,0.913648061540848,"ABI3"
"draw 3 - draw 4",-14.2845833333333,15.5641664143631,82,-0.917786597305402,0.889273411777534,"ABI3"
"draw 3 - draw 5",-19.1004807692308,16.1702960480659,82,-1.18120785868453,0.762041488420308,"ABI3"
"draw 4 - draw 5",-4.81589743589748,16.4101423977221,82,-0.293470788929046,0.998349275513776,"ABI3"
"draw 1 - draw 2",361.245394736843,446.304078290311,82,0.809415401536753,0.927031677964076,"KLH41"
"draw 1 - draw 3",1758.05,469.076236903431,82,3.74789823420949,0.00297800331358333,"KLH41"
"draw 1 - draw 4",1733.5275,478.365777066654,82,3.62385350940032,0.00445790568619375,"KLH41"
"draw 1 - draw 5",1743.52596153846,500.498308396954,82,3.48358012861782,0.00694661167033062,"KLH41"
"draw 2 - draw 3",1396.80460526316,493.146868087045,82,2.83243126065359,0.0447643505183395,"KLH41"
"draw 2 - draw 4",1372.28210526316,501.991169389622,82,2.73367777949507,0.057557413199745,"KLH41"
"draw 2 - draw 5",1382.28056680162,523.12510376084,82,2.64235181386662,0.0720399304086906,"KLH41"
"draw 3 - draw 4",-24.5224999999997,522.341191056267,82,-0.0469472835378171,0.999998873777698,"KLH41"
"draw 3 - draw 5",-14.5240384615374,542.683204009216,82,-0.026763383046015,0.999999880968343,"KLH41"
"draw 4 - draw 5",9.99846153846244,550.732567181939,82,0.018154839815673,0.999999974791309,"KLH41"
"draw 1 - draw 2",179.613596491228,299.714266695279,82,0.599282771793583,0.974819400825228,"CXCL16..soluble"
"draw 1 - draw 3",1070.21458333333,315.006846691288,82,3.39743276876189,0.00905885054448974,"CXCL16..soluble"
"draw 1 - draw 4",791.861666666667,321.245211638842,82,2.46497578166835,0.108874156106164,"CXCL16..soluble"
"draw 1 - draw 5",64.9852564102576,336.108251706014,82,0.193346209384644,0.999681535714168,"CXCL16..soluble"
"draw 2 - draw 3",890.600986842106,331.171412342863,82,2.6892447646419,0.0642613072385604,"CXCL16..soluble"
"draw 2 - draw 4",612.248070175439,337.110778367678,82,1.81616284456997,0.371440146131928,"CXCL16..soluble"
"draw 2 - draw 5",-114.62834008097,351.303213414923,82,-0.326294595960849,0.997502140897595,"CXCL16..soluble"
"draw 3 - draw 4",-278.352916666667,350.776779011043,82,-0.793532905602921,0.931795566814302,"CXCL16..soluble"
"draw 3 - draw 5",-1005.22932692308,364.437401424924,82,-2.75830450714637,0.0541052112299407,"CXCL16..soluble"
"draw 4 - draw 5",-726.87641025641,369.842928952071,82,-1.9653651681701,0.292110546958159,"CXCL16..soluble"
"draw 1 - draw 2",1147.10021929825,467.638151119969,82,2.45296543182159,0.111835354378152,"FTO"
"draw 1 - draw 3",1810.12291666667,491.498856564662,82,3.68286292529458,0.00368415526653887,"FTO"
"draw 1 - draw 4",1966.10583333334,501.23245210635,82,3.92254297396564,0.00165931774300032,"FTO"
"draw 1 - draw 5",1988.24070512821,524.42295502659,82,3.79129228816347,0.00257987021576978,"FTO"
"draw 2 - draw 3",663.022697368422,516.720103715519,82,1.28313702641121,0.702234204953858,"FTO"
"draw 2 - draw 4",819.005614035089,525.987177242898,82,1.55708285195872,0.528937893891013,"FTO"
"draw 2 - draw 5",841.140485829962,548.131348618402,82,1.53456007934979,0.543318964633133,"FTO"
"draw 3 - draw 4",155.982916666667,547.309963590486,82,0.284999227208256,0.998528285330151,"FTO"
"draw 3 - draw 5",178.11778846154,568.624358394621,82,0.313243331615997,0.997869833161223,"FTO"
"draw 4 - draw 5",22.1348717948725,577.058494435243,82,0.0383581075546518,0.999999497927244,"FTO"
"draw 1 - draw 2",13.6497807017544,9.59625964862984,82,1.42240635430319,0.615153583104194,"MLIP"
"draw 1 - draw 3",39.6645833333334,10.0858978962757,82,3.93267746126795,0.00160301404803187,"MLIP"
"draw 1 - draw 4",40.4175,10.2856380370429,82,3.92950829636817,0.00162042330033285,"MLIP"
"draw 1 - draw 5",39.886217948718,10.7615232634128,82,3.70637287792927,0.00341248510664649,"MLIP"
"draw 2 - draw 3",26.014802631579,10.603455404666,82,2.45342689140101,0.111720406833708,"MLIP"
"draw 2 - draw 4",26.7677192982456,10.7936221896871,82,2.47995703646374,0.105268658387873,"MLIP"
"draw 2 - draw 5",26.2364372469636,11.2480359660528,82,2.332534971096,0.145175365400817,"MLIP"
"draw 3 - draw 4",0.752916666666671,11.2311805748053,82,0.0670380697427016,0.999995322846388,"MLIP"
"draw 3 - draw 5",0.22163461538463,11.6685667596237,82,0.0189941592614052,0.999999969796707,"MLIP"
"draw 4 - draw 5",-0.531282051282039,11.8416410889183,82,-0.0448655762569282,0.999999060545245,"MLIP"
"draw 1 - draw 2",64.2256578947369,16.4824612017865,82,3.896606041322,0.0018120686080797,"b.Endorphin"
"draw 1 - draw 3",92.98125,17.3234600612626,82,5.36736019658784,7.11988662749352e-06,"b.Endorphin"
"draw 1 - draw 4",66.0825,17.6665321790647,82,3.74054734286277,0.00305092060623968,"b.Endorphin"
"draw 1 - draw 5",58.5778846153849,18.4839089557826,82,3.16912860561667,0.0178217209087675,"b.Endorphin"
"draw 2 - draw 3",28.7555921052632,18.2124128266199,82,1.57890074088552,0.515060509557468,"b.Endorphin"
"draw 2 - draw 4",1.85684210526319,18.5390418227857,82,0.100158472213004,0.999976758181514,"b.Endorphin"
"draw 2 - draw 5",-5.647773279352,19.3195394033794,82,-0.292334778869732,0.998374161579493,"b.Endorphin"
"draw 3 - draw 4",-26.89875,19.2905887140014,82,-1.3943975686173,0.632978076594862,"b.Endorphin"
"draw 3 - draw 5",-34.4033653846152,20.0418398353168,82,-1.71657720385486,0.429646343816778,"b.Endorphin"
"draw 4 - draw 5",-7.5046153846152,20.3391109619929,82,-0.368974602608682,0.995973983619909,"b.Endorphin"
"draw 1 - draw 2",24254.8043859649,8323.17336625595,82,2.91412942139346,0.0361197350861729,"MMP.9"
"draw 1 - draw 3",37297.9145833334,8747.85383251328,82,4.26366458533036,0.000502313929488185,"MMP.9"
"draw 1 - draw 4",34861.77,8921.09547880853,82,3.90779025768885,0.00174463671727543,"MMP.9"
"draw 1 - draw 5",31980.867948718,9333.8474662021,82,3.42633282411362,0.00829190564763371,"MMP.9"
"draw 2 - draw 3",13043.1101973684,9196.74965516382,82,1.41823042775171,0.617817234759876,"MMP.9"
"draw 2 - draw 4",10606.9656140351,9361.68799345271,82,1.13301849211951,0.788600644747245,"MMP.9"
"draw 2 - draw 5",7726.06356275307,9755.8170373919,82,0.791944286484748,0.932261278012951,"MMP.9"
"draw 3 - draw 4",-2436.14458333332,9741.19776398269,82,-0.25008675959139,0.999119444271772,"MMP.9"
"draw 3 - draw 5",-5317.04663461536,10120.5581791387,82,-0.525370887702152,0.984527119816,"MMP.9"
"draw 4 - draw 5",-2880.90205128203,10270.6716296614,82,-0.280497922157503,0.998617374205979,"MMP.9"
"draw 1 - draw 2",968.6125,1744.4843460638,82,0.555242872878478,0.980991110601671,"ROR1"
"draw 1 - draw 3",-1307.39375,1833.49467816485,82,-0.713061109786573,0.952953042074238,"ROR1"
"draw 1 - draw 4",-4307.2275,1869.80502840622,82,-2.30357039079705,0.154229642433138,"ROR1"
"draw 1 - draw 5",-5908.39519230769,1956.31522699634,82,-3.02016521201404,0.0271044040876688,"ROR1"
"draw 2 - draw 3",-2276.00625,1927.58039537484,82,-1.1807581439722,0.762294989115593,"ROR1"
"draw 2 - draw 4",-5275.84,1962.15042492358,82,-2.68880506457882,0.0643308142677241,"ROR1"
"draw 2 - draw 5",-6877.00769230769,2044.75737268565,82,-3.36323897601367,0.010050406315833,"ROR1"
"draw 3 - draw 4",-2999.83375,2041.69326570495,82,-1.46928718450968,0.5851529276836,"ROR1"
"draw 3 - draw 5",-4601.00144230769,2121.20480254724,82,-2.16905102080789,0.201875764664706,"ROR1"
"draw 4 - draw 5",-1601.16769230769,2152.66762965021,82,-0.74380627564315,0.945450455417874,"ROR1"
"draw 1 - draw 2",-178.459429824562,301.214671699062,82,-0.592465927432837,0.975852922878508,"C1QT4"
"draw 1 - draw 3",-456.354166666668,316.583808155996,82,-1.44149560056401,0.60295584138705,"C1QT4"
"draw 1 - draw 4",-1266.45416666667,322.853403094987,82,-3.92269108680902,0.0016584815529842,"C1QT4"
"draw 1 - draw 5",-1728.63108974359,337.790849295488,82,-5.11745979309061,1.9512222653062e-05,"C1QT4"
"draw 2 - draw 3",-277.894736842106,332.829295531635,82,-0.834946744691507,0.918961322065837,"C1QT4"
"draw 2 - draw 4",-1087.99473684211,338.798394723981,82,-3.21133380141454,0.0157740188374899,"C1QT4"
"draw 2 - draw 5",-1550.17165991903,353.061878776652,82,-4.39065147812142,0.000316711831667815,"C1QT4"
"draw 3 - draw 4",-810.100000000001,352.532808979994,82,-2.29794214712643,0.156037421880769,"C1QT4"
"draw 3 - draw 5",-1272.27692307692,366.261818082472,82,-3.47368155855777,0.00716374025984257,"C1QT4"
"draw 4 - draw 5",-462.176923076923,371.694406318604,82,-1.24343254894388,0.726047048153569,"C1QT4"
"draw 1 - draw 2",-63.9513157894737,30.9524497103198,82,-2.06611484350952,0.244750989618143,"Stomatin.like.protein.2"
"draw 1 - draw 3",-134.38125,32.5317632961785,82,-4.13077055727212,0.000806443934224244,"Stomatin.like.protein.2"
"draw 1 - draw 4",-93.6383333333334,33.1760191717591,82,-2.82247043711147,0.0459322573014022,"Stomatin.like.protein.2"
"draw 1 - draw 5",-91.7249999999999,34.710972797071,82,-2.6425361379598,0.0720078759011787,"Stomatin.like.protein.2"
"draw 2 - draw 3",-70.4299342105263,34.2011296261044,82,-2.05928678322864,0.247793517625228,"Stomatin.like.protein.2"
"draw 2 - draw 4",-29.6870175438597,34.8145069278302,82,-0.852719747127262,0.913042481675176,"Stomatin.like.protein.2"
"draw 2 - draw 5",-27.7736842105262,36.280205030595,82,-0.765532724721504,0.939717941856688,"Stomatin.like.protein.2"
"draw 3 - draw 4",40.7429166666666,36.2258384680969,82,1.12469216420064,0.793059739823765,"Stomatin.like.protein.2"
"draw 3 - draw 5",42.6562500000001,37.6366145814248,82,1.1333710662981,0.788410948555555,"Stomatin.like.protein.2"
"draw 4 - draw 5",1.91333333333346,38.1948606762358,82,0.0500939995449153,0.999998540311497,"Stomatin.like.protein.2"
"draw 1 - draw 2",-3379.39736842106,1198.03192058666,82,-2.82079075719969,0.046131775796264,"Lymphotoxin.b.R"
"draw 1 - draw 3",-5216.14375,1259.16013842346,82,-4.14255787713461,0.000773588469328401,"Lymphotoxin.b.R"
"draw 1 - draw 4",-3987.31,1284.09642331188,82,-3.10514843559498,0.0213857303254504,"Lymphotoxin.b.R"
"draw 1 - draw 5",-3989.34230769231,1343.50766400379,82,-2.96934838153709,0.0311404586888928,"Lymphotoxin.b.R"
"draw 2 - draw 3",-1836.74638157895,1323.77389821052,82,-1.38750762804876,0.637345847751844,"Lymphotoxin.b.R"
"draw 2 - draw 4",-607.912631578949,1347.51501058477,82,-0.451136074035374,0.991290054692834,"Lymphotoxin.b.R"
"draw 2 - draw 5",-609.944939271259,1404.24567744601,82,-0.434357711807668,0.992461622422795,"Lymphotoxin.b.R"
"draw 3 - draw 4",1228.83375,1402.14138916205,82,0.876397886474471,0.90477357738789,"Lymphotoxin.b.R"
"draw 3 - draw 5",1226.80144230769,1456.74626962825,82,0.842151765125685,0.916591653525595,"Lymphotoxin.b.R"
"draw 4 - draw 5",-2.03230769230987,1478.35349772766,82,-0.00137471024043551,0.99999999999923,"Lymphotoxin.b.R"
"draw 1 - draw 2",-2130.20701754386,1264.6962676731,82,-1.68436253983986,0.449203601991647,"CK.MM"
"draw 1 - draw 3",3400.24791666667,1329.22595809224,82,2.55806614064839,0.0879971394988779,"CK.MM"
"draw 1 - draw 4",3310.90666666667,1355.54981965728,82,2.44248246626875,0.114472056517711,"CK.MM"
"draw 1 - draw 5",3182.41282051283,1418.2669919377,82,2.24387427656683,0.174220506032067,"CK.MM"
"draw 2 - draw 3",5530.45493421053,1397.43514303867,82,3.95757539214646,0.00147227945021799,"CK.MM"
"draw 2 - draw 4",5441.11368421053,1422.49732685379,82,3.82504316984899,0.00230546689705102,"CK.MM"
"draw 2 - draw 5",5312.61983805668,1482.38476508405,82,3.58383326865576,0.0050663748532449,"CK.MM"
"draw 3 - draw 4",-89.3412499999995,1480.16338392291,82,-0.0603590461501731,0.999996924994492,"CK.MM"
"draw 3 - draw 5",-217.835096153844,1537.80674662107,82,-0.141653102142048,0.999907467602289,"CK.MM"
"draw 4 - draw 5",-128.493846153845,1560.61630641869,82,-0.082335322029739,0.999989369469529,"CK.MM"
"draw 1 - draw 2",-2670.32785087719,569.612381997005,82,-4.68797367345718,0.000104219996327037,"HGF"
"draw 1 - draw 3",612.783333333334,598.676206733994,82,1.02356386714665,0.843791077905266,"HGF"
"draw 1 - draw 4",590.165833333335,610.532332092068,82,0.96664140834451,0.869292032004926,"HGF"
"draw 1 - draw 5",582.922756410257,638.779808429211,82,0.9125566411432,0.891305024064182,"HGF"
"draw 2 - draw 3",3283.11118421053,629.397255972873,82,5.21627819799715,1.31326127803533e-05,"HGF"
"draw 2 - draw 4",3260.49368421053,640.685128473074,82,5.08907346106373,2.18477123312688e-05,"HGF"
"draw 2 - draw 5",3253.25060728745,667.658107846852,82,4.87262952258446,5.11940969485369e-05,"HGF"
"draw 3 - draw 4",-22.6174999999987,666.657609745558,82,-0.0339267109073143,0.999999692692559,"HGF"
"draw 3 - draw 5",-29.8605769230763,692.619869595682,82,-0.0431125040355939,0.999999198933376,"HGF"
"draw 4 - draw 5",-7.24307692307775,702.893172380495,82,-0.0103046625115842,0.999999997383248,"HGF"
"draw 1 - draw 2",315.039473684211,237.982938892718,82,1.32379016390847,0.67729614700403,"MIA"
"draw 1 - draw 3",-29.8375000000004,250.125748011653,82,-0.119289998079727,0.999953329329041,"MIA"
"draw 1 - draw 4",-567.136666666667,255.079213992682,82,-2.22337468345397,0.181506627852995,"MIA"
"draw 1 - draw 5",-793.896153846154,266.880954347145,82,-2.97472015486536,0.0306900360379025,"MIA"
"draw 2 - draw 3",-344.876973684211,262.960942285529,82,-1.31151406245623,0.684879461472358,"MIA"
"draw 2 - draw 4",-882.176140350878,267.676993334184,82,-3.29567412336225,0.0123083844769204,"MIA"
"draw 2 - draw 5",-1108.93562753036,278.946251350591,82,-3.97544552816596,0.00138475201377708,"MIA"
"draw 3 - draw 4",-537.299166666667,278.528245201097,82,-1.92906527766596,0.310441412802222,"MIA"
"draw 3 - draw 5",-764.058653846154,289.375226577744,82,-2.640373410268,0.0723847327798229,"MIA"
"draw 4 - draw 5",-226.759487179487,293.667392384065,82,-0.77216433645764,0.937896249891221,"MIA"
"draw 1 - draw 2",-825.299780701755,324.049027563897,82,-2.54683615904084,0.0903274585544732,"OSM"
"draw 1 - draw 3",-1595.98333333333,340.583261090018,82,-4.68602986601713,0.000104994357170929,"OSM"
"draw 1 - draw 4",-1167.81416666667,347.328138860214,82,-3.36227917063946,0.0100796257742218,"OSM"
"draw 1 - draw 5",-1183.38237179487,363.397956735474,82,-3.25643650400678,0.0138236702626865,"OSM"
"draw 2 - draw 3",-770.683552631579,358.060279578801,82,-2.15238493791649,0.208436411016791,"OSM"
"draw 2 - draw 4",-342.514385964913,364.481881746457,82,-0.939729525988277,0.880521790843764,"OSM"
"draw 2 - draw 5",-358.082591093119,379.826646033234,82,-0.94275268687123,0.879287393868325,"OSM"
"draw 3 - draw 4",428.169166666666,379.257468734687,82,1.12896699989894,0.790775374108151,"OSM"
"draw 3 - draw 5",412.60096153846,394.027240817764,82,1.04713816405726,0.832561349639211,"OSM"
"draw 4 - draw 5",-15.5682051282063,399.871660431004,82,-0.0389330044330374,0.999999467155854,"OSM"
"draw 1 - draw 2",566.070833333333,434.321696041559,82,1.30334459110044,0.689901654513085,"CNTFR.alpha.1"
"draw 1 - draw 3",-51.4166666666665,456.482467211891,82,-0.112636673607006,0.999962874289006,"CNTFR.alpha.1"
"draw 1 - draw 4",-923.9225,465.522601585282,82,-1.98469955455158,0.282616330463629,"CNTFR.alpha.1"
"draw 1 - draw 5",-1368.18301282051,487.060918200924,82,-2.80905932234149,0.0475462865824369,"CNTFR.alpha.1"
"draw 2 - draw 3",-617.4875,479.906849531018,82,-1.28668198964743,0.700080424019866,"CNTFR.alpha.1"
"draw 2 - draw 4",-1489.99333333333,488.513698827025,82,-3.05005435243877,0.0249540115841715,"CNTFR.alpha.1"
"draw 2 - draw 5",-1934.25384615385,509.080228837911,82,-3.79950690791747,0.00251038281978067,"CNTFR.alpha.1"
"draw 3 - draw 4",-872.505833333334,508.317362639818,82,-1.71645884532095,0.429717613042623,"CNTFR.alpha.1"
"draw 3 - draw 5",-1316.76634615385,528.113232757046,82,-2.4933409437207,0.102129220213658,"CNTFR.alpha.1"
"draw 4 - draw 5",-444.260512820513,535.946486440552,82,-0.828926999355916,0.920910031636118,"CNTFR.alpha.1"
"draw 1 - draw 2",-3515.7947368421,3462.37029585605,82,-1.01543001944361,0.847576642563804,"Troponin.I..skeletal..fast.twitch"
